ID_Pelanggan,Lama_Berlangganan,Perangkat_Login,Tingkat_Kota,Jarak_Gudang_ke_Rumah,Metode_Pembayaran,Jenis_Kelamin,Jam_di_Aplikasi,Skor_Kepuasan,Status_Perkawinan,Komplain,Hari_Sejak_Pesanan_Terakhir,Jumlah_Cashback,Churn
50231,20.0,Komputer,2,17.821084101459924,Credit Card,Pria,1,4,Single,0,14.050366363575604,243.5513152150116,1
50232,10.0,Smartphone,2,70.59709151141878,COD,Pria,3,5,Menikah,1,3.9415148763335015,482.63502139181776,0
50233,10.0,HP,2,71.8798835103687,COD,Wanita,1,1,Single,1,18.407625399522768,497.4859233038317,0
50234,10.0,HP,2,87.19000265210943,Credit Card,Wanita,5,1,Single,0,0.9308151228984374,466.4002170383372,1
50235,5.0,Komputer,3,32.625234818964344,UPI,Wanita,5,2,Cerai,1,6.487200580947047,133.95069792645756,0
50236,20.0,Smartphone,3,56.033703995608185,Debit Card,Wanita,4,5,Single,0,17.386328084712215,233.27326219841075,0
50237,5.0,Komputer,2,37.47231068990547,Credit Card,Wanita,4,5,Menikah,0,6.387570605976594,478.0550540410069,1
50238,10.0,Komputer,1,14.309679653304132,COD,Pria,2,1,Menikah,0,18.2190116056116,421.813317937775,0
50239,20.0,Komputer,2,105.81059010682752,Credit Card,Wanita,4,5,Single,0,24.896596885767547,464.47343572297183,0
50240,5.0,HP,2,88.82002751615923,Debit Card,Wanita,5,2,Menikah,0,19.92709888622759,329.0212774564395,1
50241,30.0,HP,1,39.66825183776208,COD,Wanita,4,2,Single,0,8.545886469025064,292.1590352750121,1
50242,30.0,Smartphone,3,73.92789418027843,Credit Card,Pria,1,2,Cerai,0,22.51479751570653,142.59852680178042,1
50243,30.0,Smartphone,2,28.14533563546433,Debit Card,Pria,2,4,Single,0,1.2794933917052358,435.78861692923965,1
50244,10.0,Komputer,2,107.37721150651366,Credit Card,Wanita,2,1,Single,0,18.125170611182803,398.0566193681914,0
50245,10.0,Komputer,3,18.214229486619686,UPI,Pria,5,5,Cerai,0,0.5830582890668762,123.55064120616488,1
50246,30.0,Komputer,3,5.441271733397104,Debit Card,Pria,4,2,Menikah,0,4.3638873839241255,183.76583583811413,1
50247,10.0,Smartphone,1,62.73094274000595,Credit Card,Pria,1,1,Cerai,0,24.689643538464363,322.91102532600416,1
50248,30.0,HP,3,72.05969969707996,UPI,Pria,4,1,Cerai,0,9.022122812357674,373.7609608258555,1
50249,30.0,HP,3,71.5810118340175,UPI,Wanita,3,4,Single,1,20.51248445410597,155.0681057044026,0
50250,30.0,Komputer,3,11.268871655350024,Debit Card,Wanita,4,5,Single,0,9.40216782089005,197.9299273849296,1
50251,5.0,Komputer,1,41.115037795619735,Credit Card,Pria,5,5,Cerai,1,21.00071126994539,177.2440846836056,0
50252,10.0,Komputer,3,62.40787888675316,COD,Pria,4,2,Menikah,0,24.13598900316936,187.99886106821688,0
50253,30.0,Komputer,3,29.9066063471327,Debit Card,Pria,2,2,Cerai,0,10.888406085479165,468.2852494275067,0
50254,10.0,Smartphone,1,105.35197683087809,UPI,Pria,1,1,Menikah,1,13.983729796206983,386.3278292155017,1
50255,5.0,HP,3,15.017568288064917,UPI,Wanita,5,5,Cerai,0,15.715987249089194,394.84279216132137,0
50256,10.0,Komputer,3,61.04921079228493,Debit Card,Pria,3,5,Cerai,0,23.370870054380884,417.598124347713,1
50257,30.0,Smartphone,1,84.51284661401249,Credit Card,Wanita,1,2,Menikah,0,6.418602185863947,242.629217057624,0
50258,20.0,Komputer,2,35.10137651546548,COD,Pria,1,3,Cerai,0,15.281234320843168,406.8738457596562,0
50259,10.0,Komputer,1,76.78768475471459,Credit Card,Wanita,2,1,Single,0,8.118005705578563,491.3653577291748,0
50260,10.0,HP,3,100.37929226637308,Debit Card,Pria,2,5,Cerai,0,5.423329504560487,379.3576983763768,0
50261,20.0,Komputer,3,26.888752135930467,COD,Wanita,2,4,Single,1,2.123008475580354,266.70124491701563,1
50262,30.0,HP,3,110.48036805985925,COD,Wanita,5,4,Menikah,0,15.517771593398722,386.5439142843898,0
50263,5.0,HP,1,68.65923125617117,UPI,Wanita,4,3,Menikah,0,22.05213697178921,460.31788010514776,0
50264,10.0,HP,3,39.41168049462196,Credit Card,Pria,1,2,Single,1,8.784822221112815,151.50461747038943,0
50265,30.0,Smartphone,3,54.54870166896114,Debit Card,Wanita,4,2,Cerai,0,13.816713404824432,206.11787023388857,0
50266,20.0,Smartphone,1,40.902066635434615,UPI,Pria,4,2,Single,0,16.053344882352892,467.7184861315621,0
50267,20.0,HP,2,88.38778339233136,UPI,Wanita,2,4,Single,0,10.3662544448801,478.49316017781086,0
50268,20.0,Komputer,2,96.5745762927402,Credit Card,Wanita,4,2,Menikah,0,22.58369625915145,293.655650847178,0
50269,10.0,HP,3,100.78780011664604,COD,Pria,1,4,Single,0,9.068879030029414,249.820385361319,0
50270,5.0,Komputer,1,118.36334870236024,Debit Card,Wanita,1,3,Cerai,0,3.125270502246092,213.1127222412117,0
50271,30.0,HP,3,95.9976936371186,Debit Card,Pria,3,1,Single,0,3.600508951292489,299.50061643638736,1
50272,30.0,Komputer,1,74.15916812918479,Debit Card,Pria,5,5,Menikah,1,22.271440362692815,473.8124606364207,1
50273,30.0,Smartphone,1,44.01033431505514,UPI,Pria,4,3,Cerai,0,24.700201071198997,159.9238509697822,0
50274,30.0,Komputer,2,67.62847660173618,Credit Card,Pria,5,4,Menikah,0,7.223446264292924,267.9322554188881,0
50275,10.0,HP,2,9.722839870896625,Credit Card,Wanita,5,3,Single,0,3.590068141367786,464.64314278299554,0
50276,10.0,Smartphone,1,90.65488368594,UPI,Wanita,5,5,Single,0,12.055307043905236,239.6477080577008,0
50277,20.0,Komputer,3,56.284887685591706,Credit Card,Pria,5,1,Menikah,0,17.73820158941495,407.2325628174149,0
50278,20.0,Komputer,2,7.302671419201577,Credit Card,Wanita,1,5,Menikah,0,15.3100727025743,255.7039144964408,0
50279,20.0,Komputer,3,12.188298273697242,COD,Wanita,4,4,Cerai,0,23.77770455206532,421.9706713292167,0
50280,20.0,Komputer,2,49.55864333950201,Debit Card,Pria,3,5,Menikah,1,20.444447099290706,492.4009399828834,1
50281,30.0,Komputer,2,72.09347468712004,Credit Card,Wanita,5,3,Menikah,0,21.724304126600053,255.1288042301113,1
50282,10.0,Smartphone,3,58.38345412949457,UPI,Pria,3,2,Single,0,13.541678971226755,438.0394618296802,0
50283,10.0,Smartphone,2,76.2084964885978,Credit Card,Wanita,1,3,Single,0,8.181879833286251,495.3667299361203,0
50284,10.0,Smartphone,2,60.23383976100592,COD,Wanita,1,4,Menikah,0,17.543400261514478,493.5320572045017,0
50285,10.0,Smartphone,3,81.09594223035488,Debit Card,Pria,2,1,Menikah,0,10.976325998784878,273.5084326133232,0
50286,10.0,HP,2,30.1994974371421,Credit Card,Wanita,5,5,Single,0,7.193856014058114,294.30444821966,0
50287,10.0,Smartphone,2,17.976966526116463,COD,Wanita,2,1,Cerai,1,3.8067671418074376,221.3606246572008,1
50288,10.0,Komputer,2,73.58990478195089,UPI,Pria,3,4,Cerai,0,13.19685519723906,225.607505488946,1
50289,5.0,Komputer,3,60.73929444767536,Credit Card,Wanita,4,5,Cerai,0,14.856339179997969,296.9882490528941,0
50290,10.0,Smartphone,1,8.08978021516756,UPI,Pria,2,3,Cerai,0,14.219642066354371,180.2074360257235,1
50291,10.0,Komputer,3,48.75541683169912,Debit Card,Wanita,1,3,Single,1,2.9137090858388506,384.449318461971,0
50292,10.0,Smartphone,1,17.20444233146448,UPI,Pria,5,4,Menikah,0,14.249682988468578,314.5234139017009,0
50293,30.0,Komputer,2,66.10603565155995,UPI,Pria,3,5,Cerai,0,4.210352670128525,459.2271428693129,0
50294,10.0,HP,1,50.51443316094954,UPI,Pria,1,3,Single,0,16.592854136286725,424.2329735242164,0
50295,5.0,HP,3,75.51246977684706,UPI,Pria,4,4,Menikah,0,10.734599916638334,228.98844513845384,1
50296,10.0,Smartphone,3,97.6442551585774,Debit Card,Pria,5,4,Cerai,0,21.219714693478885,302.321849207067,1
50297,20.0,Smartphone,2,39.46189864177144,COD,Wanita,4,1,Menikah,0,19.456643619844467,400.2059710555097,0
50298,5.0,Smartphone,1,115.64174197897816,Credit Card,Wanita,4,3,Cerai,0,18.10955128791584,177.28005099135666,1
50299,20.0,Komputer,2,66.59796756757106,Credit Card,Pria,5,5,Menikah,0,17.518427483357556,112.63909192703336,1
50300,10.0,Smartphone,2,76.10344185680061,Credit Card,Wanita,5,3,Cerai,0,14.01220098695255,440.9218105233135,0
50301,10.0,HP,3,83.27732292095976,Credit Card,Pria,4,3,Cerai,0,1.5278394032086084,155.0201029971793,0
50302,10.0,Komputer,1,81.67412593362282,Credit Card,Wanita,3,3,Menikah,0,16.387240588325025,455.7645723814826,1
50303,10.0,Smartphone,1,63.76163545018214,Debit Card,Wanita,5,4,Menikah,1,11.673054439092882,465.44320955245786,1
50304,20.0,Komputer,1,54.3078934781886,Credit Card,Pria,1,2,Menikah,0,11.738867849838323,284.2801752548629,0
50305,20.0,Komputer,1,11.18492588039846,Debit Card,Pria,2,2,Single,0,9.475554886656742,422.7126849410313,0
50306,30.0,Smartphone,2,7.53987220963567,Credit Card,Wanita,3,1,Single,0,23.226772871042765,245.27649854165531,0
50307,10.0,Komputer,2,46.16553737126794,Debit Card,Wanita,5,3,Menikah,0,6.236281673810809,443.3058194046988,1
50308,10.0,HP,3,43.37100242287465,COD,Pria,5,2,Single,0,7.914861335244491,429.8727536666867,1
50309,20.0,HP,2,49.58494280648578,Credit Card,Wanita,3,1,Cerai,0,24.076019568390567,131.40735588048096,0
50310,5.0,Komputer,2,20.91234310214185,COD,Wanita,2,4,Menikah,0,20.25384338191745,333.0406963009468,0
50311,10.0,Smartphone,3,89.88935111173701,Credit Card,Pria,4,3,Single,0,0.3521603040717497,355.9995614386993,1
50312,10.0,Komputer,3,103.55090769926748,Credit Card,Wanita,1,5,Menikah,0,22.652689996546847,100.34291627528644,0
50313,10.0,HP,3,112.95218306801402,Credit Card,Pria,5,4,Cerai,0,5.666182470826758,491.96732749171815,1
50314,30.0,Komputer,2,61.62166490475697,COD,Pria,2,1,Cerai,1,17.648313479151586,262.6270299602843,0
50315,30.0,Komputer,2,85.59955539942429,Credit Card,Pria,1,4,Single,0,13.826827684180389,306.93728234368524,0
50316,20.0,HP,3,103.38837919512534,Credit Card,Wanita,3,5,Cerai,0,13.4202970900696,177.92163191720837,0
50317,10.0,Komputer,3,53.10347777575088,Credit Card,Wanita,5,4,Menikah,0,17.94803308481798,344.36743100690444,0
50318,5.0,Komputer,3,40.5824714101011,Credit Card,Pria,4,1,Single,0,5.179536797360992,424.2479465117436,1
50319,5.0,Smartphone,2,112.72332392315136,Credit Card,Pria,3,5,Menikah,0,3.975628269160664,334.35693828789124,1
50320,5.0,Smartphone,2,64.30280337386341,Credit Card,Wanita,5,5,Menikah,0,16.297815168323798,415.2140183208389,1
50321,10.0,HP,1,62.18419695795097,Credit Card,Wanita,2,4,Menikah,0,7.264480722616557,392.4431842872667,0
50322,20.0,HP,2,25.517851104802013,COD,Wanita,1,5,Cerai,0,24.34875519144402,195.06312461085523,0
50323,20.0,HP,2,17.437826675936027,Credit Card,Pria,1,4,Menikah,0,11.287795976866835,274.3251364436616,0
50324,5.0,Smartphone,2,101.84228918560385,Credit Card,Pria,5,3,Cerai,0,2.789925500174131,159.45075377456345,1
50325,30.0,HP,3,75.62531526156458,Credit Card,Wanita,3,5,Menikah,0,17.145379154301114,116.7743500300408,0
50326,20.0,HP,2,42.4698271622366,Credit Card,Wanita,4,4,Cerai,0,7.653982311653282,125.22758210565236,1
50327,10.0,HP,3,27.049664999880644,Credit Card,Wanita,2,3,Cerai,0,3.714685690535055,476.99997194915625,1
50328,20.0,Smartphone,1,68.88218721950761,COD,Pria,5,5,Cerai,0,10.570584072248025,493.8149836537514,0
50329,10.0,Komputer,1,72.15071826503056,COD,Pria,2,3,Menikah,1,24.105556952181956,137.99100321993598,1
50330,5.0,HP,3,28.80426414318169,Debit Card,Wanita,1,5,Menikah,0,10.285764409678247,234.07737406881947,1
50331,10.0,Komputer,3,102.9116610075195,Credit Card,Wanita,4,1,Cerai,0,8.683344143276587,145.76827206240907,1
50332,20.0,HP,3,14.690402107922877,Credit Card,Pria,2,1,Menikah,0,11.112724051732602,433.6915293475876,0
50333,10.0,Komputer,2,45.950704794138495,Debit Card,Pria,5,4,Cerai,0,0.3028926399912091,298.5188366561127,1
50334,5.0,Smartphone,1,83.24420758269004,COD,Wanita,4,2,Menikah,0,3.327538464965352,348.5047023702197,0
50335,10.0,Smartphone,3,36.52384183920808,UPI,Wanita,3,1,Cerai,0,21.241865453365197,315.9643462940025,0
50336,10.0,HP,2,100.18264739984626,UPI,Wanita,5,2,Cerai,0,24.45086030236284,384.1014335362864,0
50337,30.0,Komputer,1,90.0848000590464,COD,Pria,2,3,Single,1,3.9485371400920335,227.65289732682425,0
50338,20.0,Smartphone,2,95.73762712303544,Credit Card,Wanita,4,3,Menikah,0,13.387945459672707,154.9973418120129,1
50339,10.0,HP,1,18.69725162582237,UPI,Pria,5,2,Menikah,1,24.15833584514109,107.0480010918856,0
50340,10.0,HP,2,21.16291971948744,Credit Card,Pria,4,4,Single,0,3.914534404474096,278.2771554503753,0
50341,10.0,Smartphone,1,37.94447984062712,Credit Card,Wanita,4,5,Cerai,0,4.657740437561256,463.1337715165749,0
50342,10.0,Smartphone,1,64.57887399771953,Debit Card,Wanita,4,2,Cerai,0,23.17040884820996,222.10661520490663,1
50343,5.0,HP,2,91.02184882043127,COD,Pria,2,2,Single,0,17.64219116130956,178.38272845424922,1
50344,10.0,Komputer,3,101.2010524375039,COD,Wanita,5,2,Single,0,3.7991671710540182,470.4170984988429,0
50345,10.0,Komputer,1,85.99856133507575,UPI,Pria,1,2,Cerai,1,9.837316777965244,142.17945550051766,1
50346,20.0,Komputer,3,111.7886413760234,Credit Card,Wanita,1,2,Menikah,1,1.4067486053677636,120.72041336632404,0
50347,20.0,HP,2,89.95550360583198,COD,Wanita,2,4,Single,0,10.816788347942357,451.7652699821752,0
50348,10.0,Smartphone,3,40.220807005530695,UPI,Wanita,2,1,Single,0,19.447537362175925,380.3637527818756,1
50349,10.0,HP,3,35.48434769893585,UPI,Wanita,4,5,Single,0,13.84930136465318,268.8274552549651,1
50350,20.0,Smartphone,3,85.06213178462534,COD,Pria,5,1,Single,0,16.186053045405078,400.9375892035364,1
50351,10.0,Komputer,3,27.18011539930564,UPI,Pria,5,2,Single,0,8.17050330500523,396.57598081770766,0
50352,30.0,Komputer,3,15.662203243181038,Debit Card,Pria,3,1,Single,0,4.034897943619825,116.02422530423316,0
50353,20.0,Smartphone,1,66.2056306084623,Debit Card,Wanita,3,4,Cerai,1,0.3279168943371102,370.498724824736,0
50354,5.0,Smartphone,1,99.48878052457988,COD,Pria,1,3,Cerai,0,20.53280860823364,356.34895098108507,0
50355,10.0,HP,1,16.65868188403431,Credit Card,Pria,3,1,Single,1,15.916363983644697,485.51165456652143,0
50356,20.0,Komputer,2,96.06750223650886,Debit Card,Pria,3,5,Cerai,0,5.733031032192209,486.6490440639054,0
50357,10.0,HP,3,98.33078050042803,Debit Card,Wanita,1,4,Menikah,0,10.46084900193237,251.1197304808176,0
50358,10.0,HP,1,60.46151000937751,COD,Pria,1,3,Menikah,0,20.03608171820285,335.9367647552873,0
50359,30.0,HP,2,11.590685651205984,Credit Card,Wanita,3,4,Single,0,13.467504652284642,156.5429499553515,0
50360,10.0,Komputer,1,25.07783289342644,UPI,Wanita,5,2,Menikah,1,7.503996911149457,126.5826103828536,1
50361,10.0,HP,1,86.35402164362222,Debit Card,Pria,3,3,Menikah,1,6.679612929267137,273.111948903561,0
50362,20.0,HP,3,86.85446367395919,Credit Card,Wanita,4,5,Cerai,0,5.44035061122064,375.95280433400416,1
50363,10.0,HP,2,108.31085664428151,Credit Card,Pria,4,3,Cerai,1,20.593247003354247,327.1044489190908,0
50364,10.0,HP,3,72.00890685377702,Credit Card,Pria,4,5,Cerai,0,14.546508767116562,271.8627688744008,0
50365,30.0,HP,3,19.2723472870844,COD,Pria,2,2,Cerai,0,17.728929142536607,427.2450187098364,0
50366,10.0,HP,1,18.962714133071795,Credit Card,Pria,4,5,Menikah,0,21.503011034935334,417.7709888734988,0
50367,30.0,Komputer,3,87.93022109603473,Credit Card,Pria,5,4,Single,1,24.671542563255404,392.7768220311045,0
50368,30.0,HP,2,26.135236487408637,Credit Card,Wanita,2,1,Cerai,0,6.237089663269549,130.81289926150444,1
50369,5.0,Smartphone,3,42.76433245590962,COD,Pria,2,4,Menikah,1,4.522562186447823,418.5878511582574,0
50370,10.0,HP,3,61.0293807960201,Debit Card,Wanita,4,4,Cerai,0,11.549958569848712,467.76852639788,0
50371,5.0,HP,3,7.847960921257388,Credit Card,Pria,3,3,Menikah,1,0.8767819869633126,123.7768353163666,0
50372,10.0,Komputer,1,33.614188107292165,Debit Card,Pria,1,2,Cerai,0,19.792947039088208,260.668555523414,1
50373,10.0,Komputer,2,51.90730497833721,Credit Card,Pria,3,1,Single,0,22.093999970859556,495.3421958866351,0
50374,20.0,Smartphone,1,37.15817662671872,Debit Card,Wanita,3,5,Cerai,0,17.15099246870071,339.6955433873135,1
50375,10.0,Smartphone,1,20.68258765877007,Credit Card,Wanita,2,3,Single,0,6.699875614090233,305.4309608509851,0
50376,10.0,Komputer,1,88.7214096465627,Credit Card,Wanita,2,2,Cerai,0,3.078886849719764,170.97845898749742,0
50377,30.0,Komputer,1,98.51198034431826,UPI,Wanita,2,1,Cerai,1,9.553604697997208,326.19451333366794,0
50378,10.0,HP,1,34.61008225652836,Credit Card,Pria,5,4,Cerai,1,20.833390512631333,275.6173041877812,1
50379,30.0,Komputer,2,94.05824187972487,Debit Card,Pria,5,2,Menikah,0,8.695695094652866,150.9772222280492,1
50380,5.0,Smartphone,3,49.33865990615109,COD,Wanita,1,2,Menikah,0,0.8563643406659993,285.7330610472137,0
50381,5.0,HP,1,63.26886594821032,Credit Card,Wanita,2,2,Single,0,6.857009405628298,165.7597220701042,0
50382,20.0,Smartphone,1,103.44012361271255,UPI,Wanita,4,4,Single,0,24.74864025189308,392.26544869042266,0
50383,20.0,HP,2,91.2446734072769,Debit Card,Pria,2,5,Menikah,0,16.916718891647083,489.4593464574492,0
50384,30.0,Komputer,2,97.58843790136044,Credit Card,Wanita,5,3,Single,0,22.5213707494282,287.83081937027845,0
50385,20.0,Smartphone,3,20.737194157431038,Credit Card,Wanita,2,5,Single,0,19.37163168752769,352.94733276584515,1
50386,30.0,HP,2,13.01773397087889,COD,Pria,5,1,Menikah,0,13.492637883165768,272.3902099067369,1
50387,5.0,HP,3,107.74154384511851,Debit Card,Wanita,2,3,Menikah,0,3.7172218098745073,155.38154146280215,0
50388,5.0,Komputer,1,49.60094100067585,Credit Card,Pria,4,1,Menikah,0,8.716111958892942,488.2221145901995,1
50389,20.0,Komputer,1,38.106162978013295,Debit Card,Pria,1,4,Menikah,0,14.593505631855557,151.83146563363186,1
50390,30.0,Komputer,3,88.34006924010981,Credit Card,Pria,4,5,Cerai,0,21.7658087182998,144.65072340541627,0
50391,30.0,Smartphone,2,101.18779360668351,UPI,Pria,5,2,Menikah,0,6.716876146622491,283.6691766685202,0
50392,10.0,HP,3,104.1863065183046,Credit Card,Pria,3,3,Single,1,3.0306717335057383,363.55490630677286,1
50393,10.0,Komputer,2,41.33967122940115,Debit Card,Wanita,4,2,Cerai,0,13.970807938870436,241.96930838915648,0
50394,20.0,Smartphone,1,103.00442498819253,Debit Card,Wanita,2,1,Cerai,0,4.412530562951392,177.0068088787612,0
50395,10.0,Smartphone,2,9.70740360304972,Debit Card,Pria,1,2,Single,0,15.259044233047666,427.5853472109905,1
50396,30.0,Smartphone,3,10.711071517867673,UPI,Pria,2,2,Cerai,0,6.5880360620933,245.24132824382048,0
50397,30.0,Komputer,3,76.70470744502776,Debit Card,Wanita,2,4,Single,0,5.774075107515617,177.72838935356287,1
50398,10.0,Komputer,1,12.257232448287816,COD,Wanita,4,4,Cerai,0,9.979519124722277,246.03395100274804,0
50399,20.0,HP,2,42.33005437866858,COD,Pria,1,5,Cerai,0,14.829793938948646,185.8216830571164,0
50400,20.0,HP,2,82.36693841839626,Debit Card,Wanita,3,1,Single,1,13.632941823732825,307.77909512493625,0
50401,5.0,Komputer,2,43.78569304623603,COD,Wanita,2,4,Single,0,6.118361930874514,367.3157544550797,0
50402,30.0,Smartphone,1,25.65397486561103,Credit Card,Pria,1,4,Single,1,22.277916861334404,419.8229508796744,0
50403,10.0,Smartphone,2,37.35532151319179,COD,Wanita,3,5,Single,1,2.747049243380026,191.02481212794635,0
50404,30.0,Smartphone,3,57.62116320879966,Debit Card,Wanita,2,3,Menikah,0,0.9866890768583824,166.7816022817782,1
50405,10.0,HP,2,59.66937336588048,Credit Card,Wanita,1,5,Menikah,0,15.06765673515494,107.84136835808806,0
50406,30.0,Smartphone,1,95.04502660492822,Credit Card,Wanita,4,2,Single,0,3.085179201636912,191.23510733889705,0
50407,10.0,HP,2,91.26762138462394,UPI,Pria,2,2,Menikah,0,12.622270356974028,109.5621409991185,0
50408,10.0,HP,2,57.53404752395554,Debit Card,Wanita,2,4,Single,1,23.794332110240816,238.18968147562373,0
50409,30.0,Smartphone,3,102.25174514635872,UPI,Pria,1,4,Single,0,17.464506786319753,158.27723553201466,0
50410,10.0,Smartphone,2,18.137270938010523,Credit Card,Wanita,2,5,Cerai,0,15.43641450994401,331.9582392911137,0
50411,10.0,Komputer,3,34.36563527632367,UPI,Pria,3,5,Single,1,14.370130621807018,253.49070379650925,1
50412,30.0,Komputer,3,100.21729330275892,Debit Card,Pria,2,1,Single,1,4.488481304989819,137.43413642830382,0
50413,30.0,Smartphone,1,48.46931444200761,Debit Card,Wanita,5,2,Single,0,10.81619561570261,259.94658521463765,1
50414,10.0,HP,3,117.83587926129184,Credit Card,Pria,3,5,Single,1,8.563087684169062,183.73924638714067,0
50415,20.0,HP,3,58.61912737570107,Debit Card,Pria,1,3,Cerai,0,23.82685805555157,372.0709405360422,0
50416,10.0,HP,1,96.07259664083288,Credit Card,Pria,3,1,Single,0,6.058005784268125,245.774497908296,0
50417,5.0,HP,3,51.265309758972776,Credit Card,Pria,5,5,Cerai,0,11.787909284901286,158.81200368605843,1
50418,10.0,HP,1,53.869654692179495,Debit Card,Pria,5,4,Single,0,23.451984081906254,239.84069296171464,0
50419,20.0,Komputer,2,49.031561937681104,COD,Wanita,2,5,Cerai,0,19.729516310982877,189.7513335720742,0
50420,20.0,Smartphone,1,87.69369635874335,Credit Card,Pria,2,4,Menikah,0,24.11288098211058,418.3116006553544,0
50421,20.0,Komputer,3,67.96455666689937,Debit Card,Pria,4,4,Cerai,0,15.208256378674776,493.3470241459781,1
50422,20.0,HP,1,113.53448280736244,COD,Wanita,3,2,Cerai,0,8.344671368648351,110.19655561190696,1
50423,10.0,HP,3,33.85238640142205,Credit Card,Wanita,4,2,Single,0,20.66624438660148,376.0080549261128,0
50424,10.0,HP,2,16.564714189596103,COD,Pria,5,5,Cerai,0,7.286406784334265,205.5831334493946,0
50425,10.0,HP,1,50.22507078640975,Credit Card,Wanita,2,5,Cerai,0,4.119320047797148,126.56345754771776,1
50426,10.0,Smartphone,2,75.92196137937924,Credit Card,Wanita,2,3,Single,0,17.657220350975184,105.7405238341174,1
50427,10.0,HP,3,103.99187774528193,COD,Wanita,2,1,Menikah,1,15.973891588358985,452.40386768497086,0
50428,30.0,Smartphone,3,44.812641968237685,Credit Card,Wanita,1,1,Menikah,1,21.973722564884884,241.44260083111985,1
